gene_symbol	geneID	KO5_vs_WT_dtu_log2fold	KO5_vs_WT_dtu_gene_padj	dtu_KO5_mean	dtu_WT_mean	transcript_id	KO5_vs_WT_exon_gene_padj	KO5_vs_WT_deg_log2fold	KO5_vs_WT_deg_pval
Pfkfb4	ENSMUSG00000025648	-8.35301048082043	8.391125534033225e-15	0.005653357739993969	1.848473279190124	ENSMUST00000198763.1	2.1501668145224e-4	-1.0014128760269325	1.4861071118132453e-6
Prss50	ENSMUSG00000048752	-1.0836308182529877	5.983310917198931e-4	6.834476977140523	14.484738710334208	ENSMUST00000051097.5	0.0455907310353241	-1.0776971640891473	3.3847626921661717e-6
Cmtm7	ENSMUSG00000032436	-2.275598734767889	0	77.34264447279239	374.49195678084993	ENSMUST00000035009.15	6.674636094212291e-9	-2.256391515289897	1.5706694494815103e-13
Cmtm7	ENSMUSG00000032436	-2.698521187028765	0	4.678256885410407	30.36825843913617	ENSMUST00000084867.8	6.674636094212291e-9	-2.256391515289897	1.5706694494815103e-13
Cmtm7	ENSMUSG00000032436	-3.09484605456185	0	0.3430308039598482	2.930721940053216	ENSMUST00000214604.1	6.674636094212291e-9	-2.256391515289897	1.5706694494815103e-13
Cmtm7	ENSMUSG00000032436	-2.5853813517028503	0	1.0512588776791192	6.309384774708716	ENSMUST00000217056.1	6.674636094212291e-9	-2.256391515289897	1.5706694494815103e-13
Cmtm7	ENSMUSG00000032436	-1.828374264069716	0	7.185279778812523	25.517562082049785	ENSMUST00000216760.1	6.674636094212291e-9	-2.256391515289897	1.5706694494815103e-13
Tgfbr2	ENSMUSG00000032440	-1.957395067337644	0.0016910279259719962	0.7062621463925145	2.742840532030488	ENSMUST00000061101.11	8.13631537555455e-6	-1.488088346705637	4.061647850692902e-9
Tgfbr2	ENSMUSG00000032440	-1.241533242145063	0.0016910279259719962	1.6562043978624879	3.916090142279733	ENSMUST00000035014.7	8.13631537555455e-6	-1.488088346705637	4.061647850692902e-9
Slc25a38	ENSMUSG00000032519	1.1890079443642307	5.184967299796708e-15	78.10806162047395	34.25853631032525	ENSMUST00000035106.11	3.972843534948e-5	1.2539078926519718	2.301886177921233e-11
Slc25a38	ENSMUSG00000032519	1.0154051180405976	5.184967299796708e-15	1.3468833703484562	0.6662889219565528	ENSMUST00000150093.7	3.972843534948e-5	1.2539078926519718	2.301886177921233e-11
Slc25a38	ENSMUSG00000032519	1.5817097756556062	5.184967299796708e-15	9.124813959781715	3.0484700439584964	ENSMUST00000144768.7	3.972843534948e-5	1.2539078926519718	2.301886177921233e-11
Slc25a38	ENSMUSG00000032519	1.3090970899948964	5.184967299796708e-15	29.19491118573189	11.78228889248813	ENSMUST00000135514.1	3.972843534948e-5	1.2539078926519718	2.301886177921233e-11
Slc25a38	ENSMUSG00000032519	1.2426107681185108	5.184967299796708e-15	24.437948371873752	10.327652791658124	ENSMUST00000154969.1	3.972843534948e-5	1.2539078926519718	2.301886177921233e-11
Esr1	ENSMUSG00000019768	-3.877999675200506	1.0851362992303619e-7	0.08589490133202288	1.2628786190297603	ENSMUST00000105590.7	0.00595436173445814	-2.991889352501984	3.571437095384161e-7
Utrn	ENSMUSG00000019820	-1.545717125027417	0.018183369132809022	0.45357588394540294	1.3242109508617665	ENSMUST00000219003.1	6.93153755331363e-5	-1.2977135771637185	8.533022863410503e-8
Abracl	ENSMUSG00000078453	-1.1470097089955102	5.941983988280292e-14	35.00788883206051	77.5265126958976	ENSMUST00000020002.8	2.23259775308273e-7	-1.1436501986496737	2.9575144844069285e-9
Abracl	ENSMUSG00000078453	-2.37024313460864	5.941983988280292e-14	1.038665722929721	5.370195300841755	ENSMUST00000220433.1	2.23259775308273e-7	-1.1436501986496737	2.9575144844069285e-9
Stx7	ENSMUSG00000019998	-1.4433795426833211	1.7370254786937431e-15	9.16606224312404	24.927764868178635	ENSMUST00000020174.6	0.0411755858241144	-1.4530311326157683	8.570783328817795e-7
Stx7	ENSMUSG00000019998	-2.138087668810705	1.7370254786937431e-15	1.4682169365680426	6.462770757406392	ENSMUST00000218643.1	0.0411755858241144	-1.4530311326157683	8.570783328817795e-7
Micu1	ENSMUSG00000020111	-1.4574379929345096	0	11.088182702156034	30.450394673124634	ENSMUST00000165563.7	7.3540019112924e-4	-1.3148785067014233	4.0921681488191396e-10
Psap	ENSMUSG00000004207	-1.6807755447428994	6.355394616975286e-14	142.75393717551546	457.6694776469647	ENSMUST00000105465.7	0	-1.691971751959258	1.1848226197740513e-14
Psap	ENSMUSG00000004207	-1.0767818474721143	6.355394616975286e-14	2.9249446124424194	6.169660710685372	ENSMUST00000179238.7	0	-1.691971751959258	1.1848226197740513e-14
Psap	ENSMUSG00000004207	-1.8978821546823987	6.355394616975286e-14	0.44412119229904673	1.6550874815689676	ENSMUST00000004316.14	0	-1.691971751959258	1.1848226197740513e-14
Psap	ENSMUSG00000004207	-3.3089830473815867	6.355394616975286e-14	1.4976870586597384	14.843086881380486	ENSMUST00000165878.1	0	-1.691971751959258	1.1848226197740513e-14
Vsir	ENSMUSG00000020101	-1.7691239134148484	0	6.732148964657886	22.94632187032589	ENSMUST00000020301.13	1.8792993089165e-4	-1.8945593002382681	5.955878710022318e-10
Vsir	ENSMUSG00000020101	-1.4667451408308196	0	1.5435440574355896	4.266318883995288	ENSMUST00000169139.1	1.8792993089165e-4	-1.8945593002382681	5.955878710022318e-10
Vsir	ENSMUSG00000020101	-2.2332273015668367	0	3.0388784146014625	14.288338462055878	ENSMUST00000105459.1	1.8792993089165e-4	-1.8945593002382681	5.955878710022318e-10
Srgn	ENSMUSG00000020077	-1.6579642519440807	1.6142110150409177e-14	4.535069297466168	14.311359760360942	ENSMUST00000160987.7	0	-2.0405494233549852	7.257153929473487e-14
Srgn	ENSMUSG00000020077	-2.1075727647059583	1.6142110150409177e-14	153.77499255608032	662.7173412788668	ENSMUST00000020271.12	0	-2.0405494233549852	7.257153929473487e-14
Srgn	ENSMUSG00000020077	-1.4767287088050218	1.6142110150409177e-14	9.79811768967626	27.269821077995452	ENSMUST00000162161.1	0	-2.0405494233549852	7.257153929473487e-14
Srgn	ENSMUSG00000020077	-1.3964698692940416	1.6142110150409177e-14	0.727058344066511	1.9140292999754807	ENSMUST00000159020.1	0	-2.0405494233549852	7.257153929473487e-14
Bcr	ENSMUSG00000009681	-2.5436261028126563	0	1.078481400505787	6.288114112065595	ENSMUST00000164107.2	0.0369491117330034	-2.705774179845557	2.964257274719642e-8
Bcr	ENSMUSG00000009681	-3.14213513059548	0	0.24039173829773078	2.1222496109514184	ENSMUST00000218465.1	0.0369491117330034	-2.705774179845557	2.964257274719642e-8
Itgb2	ENSMUSG00000000290	-1.6973655249955155	1.7370254786937431e-15	17.055630720395857	55.31280986163157	ENSMUST00000000299.13	0.00392178279579646	-1.672667634360426	4.09791175172917e-12
Itgb2	ENSMUSG00000000290	-1.0858320422018743	1.7370254786937431e-15	1.3738678701203846	2.916170967898647	ENSMUST00000130059.7	0.00392178279579646	-1.672667634360426	4.09791175172917e-12
Agpat3	ENSMUSG00000001211	1.0827861689666258	0	4.48964601056722	2.1196345228927758	ENSMUST00000001240.11	0	1.2557876383590756	5.795455449224207e-8
Agpat3	ENSMUSG00000001211	-1.5876938734223398	0	0.6396600388579745	1.9226166541362297	ENSMUST00000105389.7	0	1.2557876383590756	5.795455449224207e-8
Agpat3	ENSMUSG00000001211	1.501180374692402	0	18.45618831660962	6.519911355953726	ENSMUST00000166360.7	0	1.2557876383590756	5.795455449224207e-8
Agpat3	ENSMUSG00000001211	1.406638412902429	0	20.0361258537076	7.55741716430191	ENSMUST00000105387.7	0	1.2557876383590756	5.795455449224207e-8
Agpat3	ENSMUSG00000001211	1.2648868942423914	0	1.6795914295014374	0.6989317245880472	ENSMUST00000219932.1	0	1.2557876383590756	5.795455449224207e-8
Agpat3	ENSMUSG00000001211	1.2457462640352452	0	14.40731908833572	6.07541826383589	ENSMUST00000138035.7	0	1.2557876383590756	5.795455449224207e-8
Hcn2	ENSMUSG00000020331	2.306822259747932	0.006063620154909312	1.2736438520545996	0.2574099372510343	ENSMUST00000099513.7	0.00630104592350657	1.3587251114198067	8.947214690191168e-5
Plppr3	ENSMUSG00000035835	-2.976316527269161	0	1.3755703821616294	10.825385419461973	ENSMUST00000113452.8	0	-2.6115581777450365	2.8715555915187442e-11
Plppr3	ENSMUSG00000035835	-2.845918156432479	0	2.1500184282550237	15.457843734864555	ENSMUST00000092325.10	0	-2.6115581777450365	2.8715555915187442e-11
Plppr3	ENSMUSG00000035835	-2.682819308256053	0	0.7672081093939447	4.926316034808283	ENSMUST00000165601.7	0	-2.6115581777450365	2.8715555915187442e-11
Prtn3	ENSMUSG00000057729	-3.194255215170531	0	1.12632289972613	10.309308779302604	ENSMUST00000163188.7	1.7175962509557199e-12	-3.426532595674681	1.958454277566858e-15
Prtn3	ENSMUSG00000057729	-3.695472683770745	0	169.58168677090643	2196.9849237761505	ENSMUST00000006679.14	1.7175962509557199e-12	-3.426532595674681	1.958454277566858e-15
Prtn3	ENSMUSG00000057729	-2.9401758841343755	0	102.38960969650054	785.8452295633999	ENSMUST00000165982.1	1.7175962509557199e-12	-3.426532595674681	1.958454277566858e-15
Prtn3	ENSMUSG00000057729	-2.8920764708672375	0	2.181804484102029	16.196366567980306	ENSMUST00000164134.1	1.7175962509557199e-12	-3.426532595674681	1.958454277566858e-15
Prtn3	ENSMUSG00000057729	-2.17463973625011	0	1.270290208492935	5.735017413346499	ENSMUST00000166201.1	1.7175962509557199e-12	-3.426532595674681	1.958454277566858e-15
Prtn3	ENSMUSG00000057729	-4.05611630628249	0	1.3357575311385215	22.21980818636829	ENSMUST00000171489.1	1.7175962509557199e-12	-3.426532595674681	1.958454277566858e-15
Arid3a	ENSMUSG00000019564	-1.2636246243031926	0.003473503979635514	3.0880227586854634	7.414287246680445	ENSMUST00000019708.11	9.9456043968159e-11	-1.133207396635524	2.3125555109197663e-8
Arid3a	ENSMUSG00000019564	-1.1113973414717915	0.003473503979635514	0.815020046127751	1.760890001938243	ENSMUST00000105376.1	9.9456043968159e-11	-1.133207396635524	2.3125555109197663e-8
Cnn2	ENSMUSG00000004665	-2.823612788005314	0	12.389912164975616	87.71227447826142	ENSMUST00000004784.10	0.0267493994619517	-2.8114010665444056	2.659845959411576e-13
Gamt	ENSMUSG00000020150	-1.7320571886014644	0.00046765925031564954	1.295055463173447	4.302189502721698	ENSMUST00000105363.7	0.0442071716159264	-1.5816400538907436	5.976039687596545e-5
Reep6	ENSMUSG00000035504	1.4588758627677765	5.184967299796708e-15	22.928832390110692	8.340969727448291	ENSMUST00000105357.1	0.00982764991486611	1.4387360168153345	2.0913487827542005e-11
Reep6	ENSMUSG00000035504	1.4194580556763727	5.184967299796708e-15	22.561952228871082	8.434847265805448	ENSMUST00000105355.7	0.00982764991486611	1.4387360168153345	2.0913487827542005e-11
Reep6	ENSMUSG00000035504	1.256191728204872	5.184967299796708e-15	3.0891357692997667	1.293259286771026	ENSMUST00000186864.6	0.00982764991486611	1.4387360168153345	2.0913487827542005e-11
Lmnb2	ENSMUSG00000062075	-1.114592586976741	0	12.194582566925233	26.405399357643667	ENSMUST00000179022.7	0.0381382638875103	-1.0914781674346727	5.704640627427e-10
Matk	ENSMUSG00000004933	-2.172170670301954	4.198709796708886e-15	0.9051415456966455	4.079482052282186	ENSMUST00000105328.9	2.62783364200658e-13	-3.6153797904918052	2.4601448828836614e-10
Matk	ENSMUSG00000004933	-3.4104645332121177	4.198709796708886e-15	0.22942035276274564	2.4394058830276637	ENSMUST00000121205.7	2.62783364200658e-13	-3.6153797904918052	2.4601448828836614e-10
Matk	ENSMUSG00000004933	-10.208568341222396	4.198709796708886e-15	0.009168691832356558	10.849073699884821	ENSMUST00000120265.1	2.62783364200658e-13	-3.6153797904918052	2.4601448828836614e-10
Ckap4	ENSMUSG00000046841	-2.3319159096727855	2.9797754146697545e-15	6.694331005222564	33.704184126428004	ENSMUST00000053871.4	0.0379007472802577	-2.323606598162333	2.417702002104555e-11
Lta4h	ENSMUSG00000015889	-1.3135707630493152	0	80.90519705315117	201.09469838116402	ENSMUST00000016033.8	5.39893698093917e-7	-1.3340570592358096	4.87867369461283e-12
Lta4h	ENSMUSG00000015889	-1.5566205112786766	0	0.420476406542825	1.236890055301935	ENSMUST00000214527.1	5.39893698093917e-7	-1.3340570592358096	4.87867369461283e-12
Lta4h	ENSMUSG00000015889	-1.5450141411846978	0	13.329403811041653	38.89612392872071	ENSMUST00000216931.1	5.39893698093917e-7	-1.3340570592358096	4.87867369461283e-12
Lta4h	ENSMUSG00000015889	-1.6212695846013943	0	0.3578316269415887	1.100853427828525	ENSMUST00000217556.1	5.39893698093917e-7	-1.3340570592358096	4.87867369461283e-12
Fgd6	ENSMUSG00000020021	1.2362457839986254	0.0025643052034916578	4.251781182675368	1.804778225154915	ENSMUST00000020208.4	0.00534840177467137	1.2659796895294217	2.56738527706905e-8
E2f7	ENSMUSG00000020185	3.0368641235307887	0.004810879264074271	1.6292337228892766	0.1985163113182581	ENSMUST00000173471.7	5.87652166271014e-13	1.1491666753562177	7.505986690721422e-7
Lyz2	ENSMUSG00000069516	-4.266566003377803	9.242486003588708e-14	33.483013303695365	644.4494849118928	ENSMUST00000092163.8	1.51222256324902e-7	-4.249131041271131	1.6534369798904046e-15
Sec14l2	ENSMUSG00000003585	1.014348052267018	0	47.70826527573743	23.618071642717698	ENSMUST00000003681.7	0.0081627993374122	1.0283027642492195	3.2302281176925314e-10
Gas2l1	ENSMUSG00000034201	1.494090689857089	6.681884636342114e-9	5.6428741084417355	2.0032458303500245	ENSMUST00000109895.1	5.51993321751582e-7	1.344363789465738	5.0632996452450444e-8
Gas2l1	ENSMUSG00000034201	1.6007160182874762	6.681884636342114e-9	3.6053830220986454	1.1887427281103546	ENSMUST00000151936.1	5.51993321751582e-7	1.344363789465738	5.0632996452450444e-8
Emid1	ENSMUSG00000034164	-3.7638622588247914	1.7516261737367719e-10	0.35368311950459785	4.804517414494529	ENSMUST00000062821.12	0.0273897695948741	-2.7726022649991755	5.950284912044456e-7
Xbp1	ENSMUSG00000020484	-1.3837447305707316	2.9797754146697545e-15	70.6845656799249	184.447708485364	ENSMUST00000063084.15	1.6518296406724e-4	-1.407184463515879	2.0796855855298015e-12
Xbp1	ENSMUSG00000020484	-2.2082157743262267	2.9797754146697545e-15	1.6557917668907682	7.651470422561368	ENSMUST00000145588.1	1.6518296406724e-4	-1.407184463515879	2.0796855855298015e-12
Xbp1	ENSMUSG00000020484	-1.8365141049811413	2.9797754146697545e-15	1.4930786876210034	5.332471333084046	ENSMUST00000149623.7	1.6518296406724e-4	-1.407184463515879	2.0796855855298015e-12
Xbp1	ENSMUSG00000020484	-1.4382391268923786	2.9797754146697545e-15	1.2738685928887201	3.4520553328487518	ENSMUST00000149159.2	1.6518296406724e-4	-1.407184463515879	2.0796855855298015e-12
Sptbn1	ENSMUSG00000020315	-2.96305523271242	1.7370254786937431e-15	0.17063272372095925	1.3305488596831214	ENSMUST00000006629.13	1.2925327558779e-9	-2.3716297942175997	2.0796855855298015e-12
Sptbn1	ENSMUSG00000020315	-2.3100073139917963	1.7370254786937431e-15	1.9694517958599582	9.76622773539855	ENSMUST00000011877.12	1.2925327558779e-9	-2.3716297942175997	2.0796855855298015e-12
Stk10	ENSMUSG00000020272	-2.429571697278753	0	2.406259634802299	12.96332601627376	ENSMUST00000102821.3	8.3947832686116e-4	-2.37231619562033	1.8851910989627995e-11
Dock2	ENSMUSG00000020143	-2.1048619298358875	0	5.570599424217514	23.96230035647218	ENSMUST00000093193.11	2.2230226539603e-4	-2.10525845543859	7.242100969571069e-12
Ccng1	ENSMUSG00000020326	1.4010008819765503	2.9797754146697545e-15	66.25668121826038	25.089175472764254	ENSMUST00000020576.7	0	1.4094801669073025	5.4939879077502747e-11
Itk	ENSMUSG00000020395	-1.6041900185544855	0.005650271354344355	1.1022805087073555	3.3512084491863416	ENSMUST00000020664.12	3.2493846641669e-4	-1.5818972737014505	5.3698193065300285e-8
Irgm1	ENSMUSG00000046879	1.4884888480545888	0	37.27154994224264	13.28304554763571	ENSMUST00000049519.3	1.55130401959684e-6	1.0696849435598779	1.7500606400737024e-9
Tgtp2	ENSMUSG00000078921	1.423875948205207	5.184967299796708e-15	49.9708192396997	18.624606208735035	ENSMUST00000046745.6	0.00727268733514666	1.4240207960684703	7.483705856457188e-11
Btnl9	ENSMUSG00000040283	-2.886394526690852	1.1742487016560026e-14	0.19574133784103714	1.447351062044639	ENSMUST00000046522.12	0.00153185782313668	-2.547744686393612	5.840931382583662e-5
Rufy1	ENSMUSG00000020375	-1.2670305529225607	0.0044315298584675054	7.412995719324874	17.840538178637484	ENSMUST00000020643.3	0.019448961660829	-1.226283026567394	1.006364136216104e-8
Grm6	ENSMUSG00000000617	-3.5589150348312653	0.005711121053692226	0.08638747622789889	1.0181012343147926	ENSMUST00000156890.7	6.29805802282913e-5	-4.876844508845423	3.5022715449975886e-5
Anxa6	ENSMUSG00000018340	-2.1894842295192762	0	12.583419561932304	57.39830998827446	ENSMUST00000108883.9	4.33952422740537e-7	-2.195070347939785	2.5367898742460747e-13
Anxa6	ENSMUSG00000018340	-2.293858873049876	0	5.699703216399565	27.949405147666912	ENSMUST00000102727.2	4.33952422740537e-7	-2.195070347939785	2.5367898742460747e-13
Tnfrsf13b	ENSMUSG00000010142	-2.201917085002242	0	5.470142154769494	25.16759422341313	ENSMUST00000010286.7	1.9787320235237e-4	-2.0452479034698694	8.215336981701808e-9
Tnfrsf13b	ENSMUSG00000010142	-2.971254907011935	0	0.13126469399371932	1.0294014656038968	ENSMUST00000146033.7	1.9787320235237e-4	-2.0452479034698694	8.215336981701808e-9
Tnfrsf13b	ENSMUSG00000010142	-1.0690666245326066	0	2.8912629727951376	6.0660881325127685	ENSMUST00000139422.7	1.9787320235237e-4	-2.0452479034698694	8.215336981701808e-9
Tnfrsf13b	ENSMUSG00000010142	-2.676530762967421	0	0.8994734407563578	5.7504838513560745	ENSMUST00000137832.7	1.9787320235237e-4	-2.0452479034698694	8.215336981701808e-9
Cd68	ENSMUSG00000018774	-3.513907192866657	2.692057237675628e-14	2.4428599232624797	27.905514346204082	ENSMUST00000018918.11	0.0162694351735389	-3.5642351957090206	9.093846128901942e-10
Cd68	ENSMUSG00000018774	-6.008501341510676	2.692057237675628e-14	0.037479444937393205	2.412860885695747	ENSMUST00000154124.1	0.0162694351735389	-3.5642351957090206	9.093846128901942e-10
Clec10a	ENSMUSG00000000318	-3.310455978988701	1.7370254786937431e-15	0.4688145611547268	4.6510139402018185	ENSMUST00000102571.9	0.00222125792839149	-3.7657716807280623	1.6774380647348825e-8
Clec10a	ENSMUSG00000000318	-4.308622303106562	1.7370254786937431e-15	0.1909555707164695	3.7840501695964806	ENSMUST00000000327.12	0.00222125792839149	-3.7657716807280623	1.6774380647348825e-8
Pld2	ENSMUSG00000020828	-2.381647035837093	0.0023435301683393836	0.2093291628794088	1.0908798844550125	ENSMUST00000018429.11	0.0483861493056343	-2.3302146330559568	2.6858419899372386e-5
Spns3	ENSMUSG00000020798	-2.048446849199429	0	3.900541523359671	16.13499561427529	ENSMUST00000092940.12	0.0484348502915228	-2.027566212921023	5.305237227931738e-10
Spns3	ENSMUSG00000020798	-1.678869921481844	0	0.5235623266298122	1.6763264367052357	ENSMUST00000021154.6	0.0484348502915228	-2.027566212921023	5.305237227931738e-10
Atp2a3	ENSMUSG00000020788	-1.921283197207781	0	0.7033131334297256	2.663867380560543	ENSMUST00000163326.7	2.110455267622e-10	-2.2713781706269085	7.607266995127737e-14
Atp2a3	ENSMUSG00000020788	-2.0919907645903995	0	4.682511843325022	19.963232064228155	ENSMUST00000108485.8	2.110455267622e-10	-2.2713781706269085	7.607266995127737e-14
Atp2a3	ENSMUSG00000020788	-2.4270794222451504	0	5.609476492760955	30.167966723210444	ENSMUST00000021142.7	2.110455267622e-10	-2.2713781706269085	7.607266995127737e-14
Atp2a3	ENSMUSG00000020788	-2.403913672296712	0	0.33752401021355216	1.7863016308261515	ENSMUST00000135234.1	2.110455267622e-10	-2.2713781706269085	7.607266995127737e-14
Abr	ENSMUSG00000017631	-3.979527418554887	6.232701977539788e-6	0.09975994439554559	1.57366874743857	ENSMUST00000238684.1	0.00471659373102653	-2.7966939767214574	9.509595538698325e-11
Abr	ENSMUSG00000017631	-2.4396295701172956	6.232701977539788e-6	1.3529651607723832	7.33986872347028	ENSMUST00000108407.9	0.00471659373102653	-2.7966939767214574	9.509595538698325e-11
Abr	ENSMUSG00000017631	-3.3888862912898405	6.232701977539788e-6	0.33839255911818206	3.5446815958362814	ENSMUST00000065028.13	0.00471659373102653	-2.7966939767214574	9.509595538698325e-11
Abr	ENSMUSG00000017631	-2.7023218437116108	6.232701977539788e-6	0.2664513130129826	1.7341944722885723	ENSMUST00000141442.7	0.00471659373102653	-2.7966939767214574	9.509595538698325e-11
Cpd	ENSMUSG00000020841	1.598566963874922	6.252269943604126e-14	57.05812929033172	18.840868679601336	ENSMUST00000021201.5	0.00793050538173925	1.5925010128883574	6.651846639669941e-13
Ints2	ENSMUSG00000018068	2.199559825606682	0.002815953351918629	5.313292571588443	1.1567253298760791	ENSMUST00000108039.7	0.00273369065550794	1.0701609219559014	1.57486129098532e-8
Ints2	ENSMUSG00000018068	2.0759658740846536	0.002815953351918629	2.925479044970634	0.6938554335169117	ENSMUST00000132024.7	0.00273369065550794	1.0701609219559014	1.57486129098532e-8
Ints2	ENSMUSG00000018068	1.8824500441029761	0.002815953351918629	4.201241376160162	1.1394721248120125	ENSMUST00000136469.1	0.00273369065550794	1.0701609219559014	1.57486129098532e-8
Ppm1e	ENSMUSG00000046442	1.7432533462808983	0.0028394351882421306	2.3090224675267854	0.6896942598632054	ENSMUST00000055438.4	2.4573823753161e-4	2.009531884607943	5.189584475620444e-7
Mpo	ENSMUSG00000009350	-2.7880370588826633	2.9797754146697545e-15	11.42660231350615	78.9223296511485	ENSMUST00000020779.10	1.77300284026756e-5	-3.3463569113742793	3.4470500519791573e-17
Mpo	ENSMUSG00000009350	-3.746977386540626	2.9797754146697545e-15	0.5155381512402345	6.921709945559553	ENSMUST00000143021.8	1.77300284026756e-5	-3.3463569113742793	3.4470500519791573e-17
Mpo	ENSMUSG00000009350	-3.3771535893824085	2.9797754146697545e-15	217.2866599530129	2257.6550930605827	ENSMUST00000121303.7	1.77300284026756e-5	-3.3463569113742793	3.4470500519791573e-17
Mpo	ENSMUSG00000009350	-3.5896979857064895	2.9797754146697545e-15	0.6890337575903298	8.29558979624959	ENSMUST00000107930.2	1.77300284026756e-5	-3.3463569113742793	3.4470500519791573e-17
Mpo	ENSMUSG00000009350	-3.41280685623391	2.9797754146697545e-15	16.557046592011197	176.33564228577904	ENSMUST00000146650.1	1.77300284026756e-5	-3.3463569113742793	3.4470500519791573e-17
Mpo	ENSMUSG00000009350	-3.3883610527312142	2.9797754146697545e-15	1.3265511912779173	13.890642270990265	ENSMUST00000167903.1	1.77300284026756e-5	-3.3463569113742793	3.4470500519791573e-17
Mllt6	ENSMUSG00000038437	-1.6709879956312605	9.206353164723561e-4	1.175155673747531	3.7420786471346794	ENSMUST00000044730.11	0.0081349428789095	-1.7073822569528323	5.542362491300281e-9
Lasp1	ENSMUSG00000038366	-1.2222125848104526	2.9797754146697545e-15	17.432870137899407	40.67162682477416	ENSMUST00000043843.11	1.6627277312328e-4	-1.2070496157956256	1.4327944484529037e-11
Arl5c	ENSMUSG00000038352	-3.768715799770169	1.7370254786937431e-15	0.5502943627484604	7.500523304285254	ENSMUST00000042971.15	0.0420341047514925	-3.3079387133772475	1.1152009256914889e-8
Rara	ENSMUSG00000037992	-1.8081190075741398	3.110160722679223e-10	1.674922833995481	5.865335517336811	ENSMUST00000107475.8	0.00268029559662377	-2.034244463183719	1.087103211318464e-9
Rara	ENSMUSG00000037992	-2.4056052822490317	3.110160722679223e-10	0.2203496940222877	1.1675400833872174	ENSMUST00000164748.7	0.00268029559662377	-2.034244463183719	1.087103211318464e-9
Rara	ENSMUSG00000037992	-2.707119654385589	3.110160722679223e-10	0.5417961502786873	3.538018770388797	ENSMUST00000107473.2	0.00268029559662377	-2.034244463183719	1.087103211318464e-9
Nags	ENSMUSG00000048217	1.0820517731505166	5.734192886317559e-4	8.913643801990679	4.2104182036978335	ENSMUST00000055409.5	0.00453502992807952	1.1279991593551082	2.9684171729511865e-7
Nags	ENSMUSG00000048217	1.0498404065593738	5.734192886317559e-4	1.5187738559967257	0.7336005691497455	ENSMUST00000147252.1	0.00453502992807952	1.1279991593551082	2.9684171729511865e-7
Grn	ENSMUSG00000034708	-2.4639941964935503	6.254477406218085e-15	18.189356473416748	100.35834633971311	ENSMUST00000049460.10	1.9641143557288898e-11	-2.445995623274232	6.543172484337549e-13
Grn	ENSMUSG00000034708	-1.8283218184480468	6.254477406218085e-15	0.7678642573081786	2.72686828907298	ENSMUST00000135517.1	1.9641143557288898e-11	-2.445995623274232	6.543172484337549e-13
Grn	ENSMUSG00000034708	-4.159972574950719	6.254477406218085e-15	0.07621577754000484	1.3624526274983093	ENSMUST00000148580.1	1.9641143557288898e-11	-2.445995623274232	6.543172484337549e-13
Grn	ENSMUSG00000034708	-2.09545312161386	6.254477406218085e-15	0.6307549131216978	2.6955965145747562	ENSMUST00000125819.8	1.9641143557288898e-11	-2.445995623274232	6.543172484337549e-13
Itga2b	ENSMUSG00000034664	-2.160435290605367	5.734363373647862e-14	7.7768736451200136	34.76649177183811	ENSMUST00000103086.3	3.0478228883047e-4	-2.135118568849353	4.044912139489577e-12
Fmnl1	ENSMUSG00000055805	-2.72045015348276	1.7370254786937431e-15	6.7554122554826055	44.52346497337957	ENSMUST00000042286.11	0.00130853087926268	-2.691799548852078	1.5706694494815103e-13
Fmnl1	ENSMUSG00000055805	-2.5737053100171727	1.7370254786937431e-15	1.5310951346809358	9.115167943246345	ENSMUST00000218163.1	0.00130853087926268	-2.691799548852078	1.5706694494815103e-13
Fmnl1	ENSMUSG00000055805	-2.851747223562841	1.7370254786937431e-15	0.811875752797244	5.860720705758922	ENSMUST00000021322.6	0.00130853087926268	-2.691799548852078	1.5706694494815103e-13
Itgb3	ENSMUSG00000020689	-1.5344885826001557	4.164736857860508e-10	2.1164503912581387	6.131054612173814	ENSMUST00000021028.4	0.00910714197714754	-1.5261052816147145	2.2565565444840065e-9
Map3k3	ENSMUSG00000020700	-1.0816122231332066	2.750867682002486e-4	5.985022385870475	12.66670050188472	ENSMUST00000002044.9	3.01052796694704e-7	-1.1680991713144548	9.213266663004432e-9
Ern1	ENSMUSG00000020715	-1.194764762874783	0.0012578911410651113	3.3878343014664103	7.755006966372958	ENSMUST00000001059.8	0	-1.0647455608912058	2.9835962040943446e-8
Tex2	ENSMUSG00000040548	-1.2966162627305882	2.9797754146697545e-15	7.47313738270611	18.357914977657966	ENSMUST00000042780.13	0	-1.5523665914293456	1.1829101488154637e-11
Tex2	ENSMUSG00000040548	-5.439473170314413	2.9797754146697545e-15	0.09265662858102115	4.020879690775254	ENSMUST00000207249.1	0	-1.5523665914293456	1.1829101488154637e-11
Pecam1	ENSMUSG00000020717	-2.651460784714595	7.60674777161027e-9	1.3483398731954566	8.471661729553455	ENSMUST00000103069.9	0.0308724108758229	-2.5300959542370793	8.422495655161035e-12
Pecam1	ENSMUSG00000020717	-2.364393654936944	7.60674777161027e-9	0.9370854104533141	4.825391868941354	ENSMUST00000080853.10	0.0308724108758229	-2.5300959542370793	8.422495655161035e-12
Pecam1	ENSMUSG00000020717	-2.7438078318912362	7.60674777161027e-9	0.449495741041531	3.01088411841183	ENSMUST00000183610.7	0.0308724108758229	-2.5300959542370793	8.422495655161035e-12
